episode,return,steps
1100,13.0,8
1101,11.0,10
1102,-32.0,26
1103,-44.0,47
1104,-5.0,17
1105,-15.0,36
1106,-32.0,26
1107,14.0,7
1108,-14.0,17
1109,9.0,12
1110,1.0,11
1111,-15.0,18
1112,13.0,8
1113,9.0,12
1114,11.0,10
1115,-8.0,20
1116,-15.0,27
1117,-7.0,19
1118,-8.0,20
1119,5.0,16
1120,-5.0,17
1121,9.0,12
1122,-2.0,14
1123,-14.0,17
1124,4.0,17
1125,6.0,15
1126,-61.0,55
1127,-25.0,28
1128,-1.0,13
1129,-4.0,25
1130,4.0,17
1131,-27.0,39
1132,14.0,7
1133,9.0,12
1134,-17.0,20
1135,-4.0,16
1136,-66.0,69
1137,3.0,18
1138,9.0,12
1139,2.0,10
1140,9.0,12
1141,11.0,10
1142,11.0,10
1143,-9.0,12
1144,8.0,13
1145,5.0,16
1146,7.0,14
1147,10.0,11
1148,-24.0,27
1149,7.0,14
1150,-12.0,33
1151,-2.0,23
1152,-2.0,14
1153,0.0,12
1154,12.0,9
1155,-2.0,14
1156,-46.0,49
1157,10.0,11
1158,5.0,16
1159,12.0,9
1160,11.0,10
1161,14.0,7
1162,-4.0,16
1163,-6.0,18
1164,-11.0,23
1165,1.0,11
1166,14.0,7
1167,7.0,14
1168,-5.0,17
1169,9.0,12
1170,11.0,10
1171,10.0,11
1172,-41.0,53
1173,-40.0,34
1174,-9.0,30
1175,4.0,17
1176,7.0,14
1177,11.0,10
1178,11.0,10
1179,1.0,11
1180,3.0,18
1181,0.0,12
1182,0.0,12
1183,9.0,12
1184,-8.0,20
1185,10.0,11
1186,-1.0,13
1187,-16.0,37
1188,-22.0,25
1189,7.0,14
1190,11.0,10
1191,7.0,14
1192,12.0,9
1193,2.0,19
1194,14.0,7
1195,12.0,9
1196,11.0,10
1197,-11.0,23
1198,-36.0,39
1199,-14.0,26
1200,4.0,17
1201,14.0,7
1202,4.0,17
1203,-6.0,18
1204,-14.0,26
1205,14.0,7
1206,-29.0,32
1207,4.0,17
1208,8.0,13
1209,8.0,13
1210,-4.0,16
1211,-14.0,26
1212,8.0,13
1213,8.0,13
1214,14.0,7
1215,7.0,14
1216,4.0,17
1217,6.0,15
1218,15.0,6
1219,-21.0,33
1220,-13.0,25
1221,-54.0,57
1222,9.0,12
1223,7.0,14
1224,-13.0,16
1225,10.0,11
1226,-24.0,27
1227,-24.0,36
1228,4.0,17
1229,14.0,7
1230,-7.0,19
1231,8.0,13
1232,6.0,15
1233,-3.0,15
1234,9.0,12
1235,12.0,9
1236,11.0,10
1237,-55.0,49
1238,6.0,15
1239,14.0,7
1240,-17.0,29
1241,6.0,15
1242,7.0,14
1243,-22.0,34
1244,-24.0,36
1245,8.0,13
1246,-23.0,35
1247,11.0,10
1248,0.0,21
1249,-20.0,23
1250,4.0,17
1251,7.0,14
1252,0.0,12
1253,15.0,6
1254,8.0,13
1255,-38.0,41
1256,-5.0,17
1257,0.0,21
1258,9.0,12
1259,-8.0,20
1260,-3.0,24
1261,-4.0,16
1262,11.0,10
1263,-4.0,16
1264,13.0,8
1265,-24.0,27
1266,-12.0,24
1267,-16.0,19
1268,-28.0,31
1269,9.0,12
1270,9.0,12
1271,-15.0,27
1272,6.0,15
1273,5.0,16
1274,-7.0,28
1275,5.0,16
1276,-23.0,26
1277,-8.0,20
1278,6.0,15
1279,-16.0,19
1280,0.0,21
1281,1.0,20
1282,4.0,17
1283,12.0,9
1284,13.0,8
1285,-5.0,17
1286,-30.0,51
1287,3.0,9
1288,11.0,10
1289,-14.0,17
1290,-5.0,26
1291,-21.0,33
1292,0.0,12
1293,3.0,18
1294,8.0,13
1295,8.0,13
1296,-8.0,20
1297,-9.0,21
1298,-4.0,25
1299,9.0,12
1300,9.0,12
1301,11.0,10
1302,0.0,21
1303,7.0,14
1304,-20.0,23
1305,6.0,15
1306,9.0,12
1307,-11.0,23
1308,8.0,13
1309,5.0,16
1310,-4.0,16
1311,-3.0,24
1312,12.0,9
1313,7.0,14
1314,-12.0,24
1315,0.0,12
1316,-8.0,29
1317,-11.0,23
1318,-1.0,13
1319,10.0,11
1320,4.0,17
1321,0.0,21
1322,-1.0,13
1323,1.0,11
1324,14.0,7
1325,-2.0,23
1326,10.0,11
1327,5.0,16
1328,-14.0,17
1329,-1.0,13
1330,11.0,10
1331,-16.0,37
1332,3.0,9
1333,-6.0,18
1334,8.0,13
1335,11.0,10
1336,1.0,11
1337,-2.0,14
1338,12.0,9
1339,-3.0,24
1340,-52.0,46
1341,4.0,17
1342,7.0,14
1343,12.0,9
1344,7.0,14
1345,-2.0,14
1346,-70.0,64
1347,-9.0,30
1348,7.0,14
1349,2.0,19
1350,-14.0,35
1351,8.0,13
1352,-5.0,26
1353,8.0,13
1354,-10.0,31
1355,9.0,12
1356,-23.0,26
1357,2.0,19
1358,8.0,13
1359,-1.0,13
1360,11.0,10
1361,-5.0,17
1362,-4.0,16
1363,-5.0,26
1364,-1.0,13
1365,11.0,10
1366,11.0,10
1367,6.0,15
1368,-47.0,41
1369,-2.0,14
1370,-13.0,34
1371,1.0,11
1372,-37.0,40
1373,12.0,9
1374,-1.0,13
1375,7.0,14
1376,-20.0,32
1377,9.0,12
1378,6.0,15
1379,12.0,9
1380,0.0,21
1381,-4.0,16
1382,9.0,12
1383,6.0,15
1384,-5.0,26
1385,-11.0,14
1386,12.0,9
1387,5.0,16
1388,3.0,18
1389,-38.0,41
1390,8.0,13
1391,2.0,19
1392,10.0,11
1393,4.0,8
1394,8.0,13
1395,-10.0,22
1396,-1.0,13
1397,7.0,14
1398,12.0,9
1399,12.0,9
1400,10.0,11
1401,14.0,7
1402,-19.0,31
1403,11.0,10
1404,-11.0,14
1405,11.0,10
1406,-45.0,39
1407,9.0,12
1408,9.0,12
1409,10.0,11
1410,-18.0,12
1411,-16.0,28
1412,-1.0,22
1413,5.0,16
1414,8.0,13
1415,-17.0,20
1416,-1.0,13
1417,4.0,17
1418,11.0,10
1419,8.0,13
1420,-11.0,32
1421,-53.0,38
1422,-7.0,19
1423,-2.0,14
1424,5.0,16
1425,10.0,11
1426,-7.0,19
1427,7.0,14
1428,-1.0,22
1429,0.0,21
1430,-33.0,45
1431,5.0,16
1432,-17.0,29
1433,9.0,12
1434,4.0,17
1435,-34.0,37
1436,8.0,13
1437,-21.0,15
1438,10.0,11
1439,-2.0,23
1440,14.0,7
1441,-21.0,33
1442,8.0,13
1443,6.0,15
1444,-8.0,20
1445,8.0,13
1446,11.0,10
1447,9.0,12
1448,0.0,12
1449,6.0,15
1450,10.0,11
1451,-2.0,23
1452,5.0,16
1453,10.0,11
1454,13.0,8
1455,-6.0,18
1456,7.0,14
1457,-21.0,33
1458,11.0,10
1459,-10.0,22
1460,1.0,20
1461,1.0,11
1462,-21.0,24
1463,-12.0,33
1464,0.0,12
1465,0.0,21
1466,-18.0,21
1467,-16.0,19
1468,3.0,18
1469,6.0,15
1470,0.0,21
1471,-2.0,23
1472,5.0,16
1473,0.0,12
1474,8.0,13
1475,13.0,8
1476,-3.0,15
1477,7.0,14
1478,11.0,10
1479,0.0,12
1480,-3.0,15
1481,7.0,14
1482,-15.0,18
1483,8.0,13
1484,11.0,10
1485,-3.0,15
1486,14.0,7
1487,-1.0,13
1488,8.0,13
1489,-15.0,27
1490,10.0,11
1491,-16.0,19
1492,-9.0,21
1493,-3.0,15
1494,-10.0,22
1495,-2.0,14
1496,11.0,10
1497,3.0,18
1498,-3.0,15
1499,-3.0,15
1500,-52.0,46
1501,8.0,13
1502,-4.0,16
1503,-12.0,15
1504,3.0,18
1505,-5.0,17
1506,-7.0,28
1507,14.0,7
1508,8.0,13
1509,-14.0,26
1510,10.0,11
1511,15.0,6
1512,-3.0,15
1513,-31.0,34
1514,4.0,17
1515,12.0,9
1516,1.0,20
1517,6.0,15
1518,-17.0,20
1519,0.0,12
1520,-1.0,13
1521,6.0,15
1522,-6.0,18
1523,0.0,12
1524,-13.0,16
1525,-1.0,22
1526,8.0,13
1527,9.0,12
1528,6.0,15
1529,6.0,15
1530,13.0,8
1531,8.0,13
1532,0.0,21
1533,12.0,9
1534,13.0,8
1535,-6.0,27
1536,2.0,19
1537,7.0,14
1538,13.0,8
1539,-2.0,14
1540,5.0,16
1541,11.0,10
1542,12.0,9
1543,-13.0,25
