episode,return,steps
395,-231.0,108
396,-165.0,105
397,-91.0,76
398,-82.0,58
399,-98.0,65
400,14.0,7
401,-239.0,143
402,-43.0,37
403,-398.0,200
404,-216.0,120
405,-353.0,200
406,-349.0,199
407,-253.0,148
408,-113.0,53
409,-90.0,57
410,-174.0,96
411,-1.0,13
412,-130.0,88
413,-127.0,85
414,-55.0,40
415,-298.0,148
416,-161.0,92
417,-203.0,161
418,-22.0,34
419,-224.0,146
420,-295.0,163
421,-159.0,99
422,-407.0,200
423,-6.0,18
424,-150.0,99
425,-188.0,119
426,-193.0,124
427,-12.0,15
428,-398.0,200
429,-6.0,18
430,-212.0,125
431,-18.0,30
432,-380.0,200
433,-108.0,75
434,-164.0,95
435,-240.0,144
436,-173.0,104
437,-318.0,186
438,-30.0,33
439,-213.0,117
440,-344.0,200
441,-178.0,100
442,-371.0,200
443,-69.0,63
444,-31.0,34
445,-59.0,53
446,-260.0,146
447,-180.0,102
448,-18.0,30
449,-27.0,39
450,-46.0,49
451,-289.0,157
452,-169.0,109
453,-249.0,126
454,-231.0,153
455,-201.0,114
456,-279.0,183
457,-111.0,60
458,-110.0,77
459,-302.0,179
460,-10.0,22
461,3.0,9
462,-234.0,138
463,-58.0,52
464,-148.0,70
465,-74.0,77
466,-128.0,86
467,-20.0,23
468,0.0,12
469,-58.0,61
470,-371.0,200
471,14.0,7
472,-165.0,87
473,-72.0,57
474,-81.0,57
475,-131.0,62
476,-84.0,60
477,-174.0,132
478,-407.0,200
479,-407.0,200
480,-205.0,100
481,-154.0,94
482,-24.0,18
483,-59.0,44
484,-171.0,93
485,-19.0,22
486,8.0,13
487,-155.0,95
488,-355.0,169
489,-26.0,38
490,-147.0,78
491,-145.0,85
492,-174.0,105
493,-42.0,54
494,-181.0,94
495,14.0,7
496,-152.0,83
497,-67.0,52
498,-152.0,101
499,-169.0,109
500,-97.0,64
501,-59.0,44
502,-233.0,146
503,-173.0,122
504,-183.0,114
505,-143.0,92
506,-153.0,84
507,-57.0,42
508,-146.0,86
509,-380.0,200
510,-113.0,71
511,-219.0,114
512,-176.0,98
513,-145.0,94
514,-222.0,135
515,-24.0,27
516,-184.0,79
517,-73.0,49
518,-2.0,14
519,-253.0,139
520,-14.0,26
521,-88.0,64
522,-120.0,78
523,-14.0,26
524,-201.0,114
525,-216.0,120
526,-56.0,50
527,-4.0,16
528,-102.0,78
529,-245.0,113
530,-217.0,130
531,-16.0,19
532,-120.0,60
533,-62.0,47
534,-15.0,27
535,-214.0,127
536,-98.0,56
537,-60.0,45
538,-334.0,184
539,0.0,12
540,-119.0,59
541,-142.0,82
542,-221.0,125
543,-307.0,175
544,-380.0,200
545,8.0,13
546,-15.0,18
547,-25.0,19
548,-162.0,111
549,-56.0,41
550,-45.0,39
551,-269.0,128
552,-105.0,72
553,-407.0,200
554,-153.0,111
555,-131.0,62
556,-3.0,15
557,-117.0,75
558,-344.0,200
559,-64.0,58
560,-70.0,37
561,-330.0,180
562,-238.0,124
563,-94.0,70
564,-96.0,36
565,-187.0,82
566,1.0,11
567,-63.0,39
568,-108.0,57
569,-235.0,121
570,-184.0,115
571,-37.0,40
572,-129.0,69
573,-54.0,48
574,4.0,17
575,-101.0,77
576,-400.0,196
577,-70.0,37
578,-78.0,54
579,-246.0,141
580,-59.0,44
581,-210.0,132
582,9.0,12
583,-192.0,123
584,-78.0,63
585,-104.0,62
586,-40.0,43
587,-18.0,39
588,-163.0,94
589,-155.0,95
590,-98.0,65
591,-196.0,118
592,-67.0,52
593,-183.0,114
594,-100.0,67
595,-3.0,15
596,-145.0,103
597,-339.0,198
598,-37.0,31
599,-24.0,27
600,-151.0,91
601,-4.0,16
602,-14.0,17
603,-40.0,43
604,-267.0,135
605,-151.0,73
606,-12.0,15
607,-105.0,72
608,-40.0,43
609,-294.0,180
610,-24.0,27
611,-62.0,38
612,-240.0,117
613,-13.0,25
614,-45.0,39
615,8.0,13
616,-48.0,33
617,8.0,13
618,-151.0,118
619,-174.0,105
620,-118.0,85
621,-15.0,18
622,-30.0,33
623,-15.0,18
624,-12.0,24
625,-80.0,47
626,-144.0,93
627,-31.0,43
628,-105.0,63
629,-148.0,79
630,-96.0,63
631,-296.0,173
632,9.0,12
633,-371.0,200
634,-149.0,107
635,-293.0,161
636,-176.0,89
637,-136.0,67
638,-57.0,60
639,-46.0,49
640,5.0,16
641,3.0,9
642,-104.0,71
643,13.0,8
644,-36.0,39
645,-67.0,25
646,-168.0,81
647,0.0,12
648,-13.0,25
649,-21.0,24
650,-88.0,64
651,-69.0,54
652,-52.0,46
653,-80.0,38
654,-74.0,41
655,-389.0,200
656,-189.0,129
657,-277.0,154
658,-154.0,112
659,-65.0,50
660,-190.0,103
661,-121.0,79
662,8.0,13
663,-52.0,28
664,-4.0,25
665,-135.0,66
666,-158.0,89
667,-89.0,65
668,-66.0,60
669,-13.0,25
670,-111.0,69
671,5.0,16
672,-187.0,109
673,-32.0,26
674,-295.0,145
675,-43.0,46
676,-13.0,16
677,-157.0,97
678,-49.0,43
679,-79.0,64
680,8.0,13
681,-148.0,79
682,0.0,12
683,-54.0,39
684,-26.0,20
685,3.0,18
686,-38.0,41
687,-301.0,151
688,-75.0,51
689,-224.0,128
690,-14.0,17
691,-5.0,17
692,-66.0,60
693,-50.0,44
694,-31.0,16
695,-72.0,39
696,-313.0,181
697,-39.0,33
698,10.0,11
699,-187.0,118
700,-5.0,17
701,-67.0,43
702,-58.0,52
703,-14.0,17
704,9.0,12
705,-207.0,120
706,-5.0,17
707,-229.0,124
708,6.0,15
709,-70.0,46
710,-35.0,20
711,-68.0,44
712,-31.0,25
713,-92.0,50
714,-70.0,46
715,-61.0,46
716,-71.0,38
717,-38.0,50
718,-29.0,32
719,-271.0,157
720,-13.0,25
721,-113.0,44
722,-40.0,16
723,-87.0,63
724,-62.0,47
725,-100.0,58
726,-196.0,118
727,-28.0,31
728,-165.0,114
729,-49.0,43
730,-48.0,42
731,-139.0,79
732,-203.0,89
733,-7.0,10
734,6.0,15
735,-46.0,31
736,-33.0,36
737,-131.0,89
738,10.0,11
739,-333.0,147
740,-16.0,19
741,-3.0,15
742,-55.0,58
743,-24.0,18
744,2.0,10
745,-26.0,20
746,-148.0,106
747,-103.0,61
748,-7.0,19
749,-52.0,28
750,-33.0,36
751,-167.0,89
752,1.0,11
753,-198.0,93
754,-73.0,58
755,12.0,9
756,11.0,10
757,-60.0,27
758,4.0,17
759,-24.0,36
760,-132.0,99
761,9.0,12
762,-311.0,188
763,-1.0,13
764,-144.0,84
765,-15.0,18
766,-36.0,39
767,-54.0,30
768,-15.0,18
769,-1.0,22
770,-170.0,110
771,-37.0,31
772,-11.0,23
773,-83.0,50
774,-89.0,74
775,-19.0,22
776,-67.0,52
777,-224.0,155
778,-179.0,83
779,-120.0,60
780,-6.0,18
781,-80.0,65
782,-95.0,71
783,-26.0,20
784,-8.0,20
785,-39.0,33
786,-74.0,50
787,-21.0,15
788,-21.0,24
789,-8.0,11
790,14.0,7
791,-38.0,23
792,-22.0,25
793,-56.0,41
794,-94.0,52
795,-89.0,65
796,-3.0,24
797,-53.0,38
798,-32.0,26
799,-37.0,40
800,9.0,12
801,1.0,20
802,-175.0,115
803,-36.0,21
804,-56.0,59
805,-97.0,55
806,-197.0,119
807,-90.0,57
808,-124.0,82
809,-43.0,37
810,-101.0,77
811,-24.0,36
812,-39.0,33
813,-36.0,48
814,-249.0,153
815,-20.0,14
816,-80.0,47
817,-88.0,64
818,-134.0,74
819,-16.0,19
820,-29.0,32
821,-268.0,154
822,-106.0,55
823,-26.0,29
824,-15.0,18
825,-34.0,28
826,-64.0,31
827,-59.0,44
828,-6.0,18
829,-67.0,43
830,-58.0,52
831,10.0,11
832,-5.0,17
833,-245.0,131
834,-71.0,38
835,7.0,14
836,-78.0,54
837,-1.0,13
838,-167.0,80
839,-1.0,13
840,-32.0,35
841,-71.0,56
842,-61.0,46
843,-3.0,15
844,-28.0,40
845,-118.0,67
846,-29.0,23
847,-30.0,24
848,11.0,10
849,-37.0,22
850,-59.0,53
851,-8.0,11
852,-4.0,16
853,-151.0,91
854,7.0,14
855,-7.0,28
856,-86.0,62
857,-23.0,26
858,-73.0,58
859,-7.0,10
860,-149.0,71
861,8.0,13
862,-66.0,51
863,-74.0,59
864,-18.0,12
865,-46.0,40
866,-39.0,42
867,-13.0,25
868,-12.0,24
869,-54.0,48
870,-50.0,44
871,-7.0,19
872,3.0,18
873,7.0,14
874,11.0,10
875,-52.0,37
876,-89.0,47
877,-16.0,19
878,8.0,13
879,-208.0,130
880,-20.0,23
881,-10.0,22
882,-228.0,150
883,-19.0,22
884,-55.0,49
885,-117.0,66
886,-163.0,85
887,-56.0,41
888,-127.0,67
889,-91.0,67
890,-96.0,54
891,-20.0,23
892,-34.0,28
893,-215.0,128
894,-113.0,71
895,-117.0,84
896,-12.0,15
897,-97.0,55
898,3.0,9
899,-12.0,15
900,-16.0,19
901,-158.0,98
902,-130.0,97
903,1.0,20
904,-28.0,40
905,-15.0,18
906,0.0,12
907,-109.0,67
908,8.0,13
909,-111.0,69
910,-32.0,26
911,-11.0,23
912,-7.0,19
913,-12.0,15
914,0.0,12
915,-57.0,33
916,-145.0,112
917,-228.0,114
918,-93.0,60
919,-173.0,86
920,-6.0,18
921,-9.0,21
922,-27.0,39
923,13.0,8
924,-138.0,78
925,-5.0,17
926,-51.0,27
927,-4.0,16
928,-11.0,23
929,-82.0,67
930,5.0,16
931,-97.0,64
932,-1.0,13
933,-57.0,33
934,-48.0,24
935,-19.0,22
936,-67.0,52
937,0.0,12
938,-3.0,15
939,-44.0,47
940,-4.0,16
941,-54.0,30
942,-80.0,38
943,-18.0,21
944,-15.0,18
945,-9.0,12
946,-33.0,18
947,6.0,15
948,-19.0,22
949,-29.0,23
950,-45.0,30
951,-109.0,58
952,-7.0,19
953,-71.0,38
954,-23.0,17
955,-199.0,121
956,-101.0,68
957,-108.0,66
958,-27.0,21
959,-138.0,87
960,-83.0,59
961,-14.0,17
962,-76.0,52
963,-1.0,13
964,-98.0,65
965,-2.0,14
966,-63.0,39
967,-51.0,36
968,-61.0,46
969,-9.0,21
970,0.0,12
971,-47.0,50
972,10.0,11
973,-105.0,54
974,-16.0,19
975,-30.0,24
976,-5.0,26
977,-2.0,14
978,-80.0,38
979,8.0,13
980,-6.0,18
981,0.0,12
982,-7.0,19
983,-60.0,54
984,0.0,12
985,-3.0,15
986,-44.0,29
987,-213.0,126
988,-116.0,65
989,-9.0,21
990,-77.0,44
991,-28.0,31
992,7.0,14
993,-52.0,46
994,-29.0,23
995,-2.0,14
996,-32.0,35
997,-202.0,79
998,-21.0,33
999,-66.0,33
1000,-37.0,22
1001,-9.0,21
1002,-55.0,40
1003,-78.0,45
1004,-42.0,27
1005,-96.0,63
1006,-26.0,20
1007,-19.0,31
1008,-34.0,28
1009,0.0,12
1010,-51.0,36
1011,-191.0,104
1012,-53.0,29
1013,-20.0,23
1014,0.0,12
1015,-53.0,29
1016,-16.0,19
1017,10.0,11
1018,-95.0,53
1019,-115.0,55
1020,-93.0,69
1021,-35.0,38
1022,-45.0,57
1023,-15.0,18
1024,-53.0,29
1025,-78.0,45
1026,-126.0,66
1027,-89.0,65
1028,3.0,9
1029,-18.0,21
1030,-8.0,20
1031,7.0,14
1032,-79.0,37
1033,-10.0,13
1034,-48.0,51
1035,-153.0,84
1036,-90.0,75
1037,-75.0,51
1038,-8.0,20
1039,-4.0,25
1040,11.0,10
1041,-15.0,18
1042,10.0,11
1043,-122.0,80
1044,-95.0,44
1045,-34.0,28
1046,4.0,17
1047,-71.0,65
1048,3.0,18
1049,-21.0,24
1050,-115.0,64
1051,-12.0,15
1052,-114.0,63
1053,-73.0,49
1054,-10.0,13
1055,-121.0,61
1056,-8.0,11
1057,-3.0,15
1058,-127.0,58
1059,-36.0,21
1060,-29.0,32
1061,-197.0,119
1062,-7.0,19
1063,-58.0,34
1064,-49.0,34
1065,-6.0,27
1066,-24.0,27
1067,-32.0,26
1068,-48.0,33
1069,-38.0,32
1070,0.0,21
1071,-46.0,58
1072,-40.0,34
1073,-93.0,69
1074,-51.0,27
1075,4.0,17
1076,4.0,17
1077,-19.0,13
1078,-7.0,19
1079,-37.0,22
1080,-15.0,18
1081,-1.0,13
1082,-25.0,28
1083,2.0,19
1084,-44.0,29
1085,8.0,13
1086,-1.0,13
1087,-43.0,37
1088,7.0,14
1089,-18.0,21
1090,10.0,11
1091,-77.0,44
1092,-42.0,27
1093,-28.0,31
1094,6.0,15
1095,-28.0,31
1096,-18.0,21
1097,10.0,11
1098,-11.0,14
1099,-25.0,19
1100,-7.0,10
1101,-16.0,19
1102,-80.0,56
1103,-9.0,30
1104,-52.0,37
1105,-67.0,43
1106,-78.0,54
1107,3.0,9
1108,-11.0,23
1109,-26.0,20
1110,-2.0,14
1111,-2.0,23
1112,-11.0,23
1113,-19.0,22
1114,12.0,9
1115,-52.0,37
1116,-146.0,86
1117,-36.0,30
1118,-32.0,35
1119,4.0,17
1120,-27.0,30
1121,-36.0,21
1122,-28.0,22
1123,-50.0,26
1124,1.0,20
1125,-32.0,26
1126,-28.0,31
1127,-38.0,32
1128,4.0,17
1129,-17.0,20
1130,-32.0,26
1131,-77.0,62
1132,3.0,9
1133,-13.0,16
1134,8.0,13
1135,2.0,19
1136,-103.0,61
1137,-50.0,44
1138,-36.0,21
1139,-22.0,16
1140,-1.0,13
1141,11.0,10
1142,-2.0,14
1143,9.0,12
1144,-18.0,21
1145,-19.0,22
1146,-9.0,21
1147,-5.0,17
1148,-67.0,34
1149,-53.0,20
1150,-42.0,36
1151,-64.0,40
1152,8.0,13
1153,-10.0,13
1154,7.0,14
1155,-3.0,15
1156,-52.0,46
1157,-7.0,19
1158,-7.0,19
1159,-14.0,17
1160,2.0,10
1161,-26.0,20
1162,-7.0,19
1163,-4.0,16
1164,-48.0,33
1165,10.0,11
1166,-9.0,12
1167,-15.0,36
1168,-28.0,22
1169,-15.0,18
1170,-5.0,17
1171,5.0,16
1172,-72.0,48
1173,-12.0,24
1174,-42.0,27
1175,0.0,21
1176,-41.0,35
1177,7.0,14
1178,10.0,11
1179,-4.0,16
1180,-18.0,30
1181,-14.0,17
1182,0.0,12
1183,6.0,15
1184,-1.0,13
1185,-45.0,21
1186,-16.0,19
1187,-37.0,22
1188,2.0,19
1189,-27.0,21
1190,-13.0,16
1191,2.0,19
1192,-3.0,15
1193,-57.0,33
1194,14.0,7
1195,-19.0,22
1196,8.0,13
1197,-49.0,34
1198,-51.0,27
1199,-19.0,31
1200,-44.0,20
1201,12.0,9
1202,2.0,19
1203,-26.0,29
1204,-49.0,52
1205,12.0,9
1206,-23.0,26
1207,3.0,18
1208,-1.0,13
1209,-38.0,23
1210,-7.0,19
1211,-4.0,25
1212,-51.0,27
1213,-11.0,23
1214,14.0,7
1215,-19.0,22
1216,-28.0,31
1217,6.0,15
1218,2.0,10
1219,-18.0,30
1220,-28.0,22
1221,-24.0,36
1222,-5.0,17
1223,-13.0,16
1224,-33.0,18
1225,-25.0,19
1226,-82.0,49
1227,-93.0,60
1228,-28.0,22
1229,-2.0,14
1230,-48.0,33
1231,-8.0,20
1232,-9.0,21
1233,-25.0,28
1234,-4.0,16
1235,7.0,14
1236,-57.0,24
1237,-109.0,58
1238,-44.0,20
1239,5.0,16
1240,-32.0,26
1241,-16.0,19
1242,-7.0,19
1243,-77.0,53
1244,-6.0,27
1245,-22.0,16
1246,-54.0,48
1247,8.0,13
1248,-40.0,34
1249,-23.0,26
1250,-89.0,56
1251,-17.0,20
1252,-5.0,17
1253,5.0,7
1254,0.0,21
1255,-11.0,23
1256,-30.0,24
1257,-62.0,38
1258,-3.0,15
1259,-32.0,26
1260,3.0,18
1261,-17.0,20
1262,10.0,11
1263,-42.0,18
1264,12.0,9
1265,-22.0,25
1266,-23.0,26
1267,-55.0,40
1268,-198.0,102
1269,-10.0,13
1270,6.0,15
1271,-70.0,55
1272,8.0,13
1273,-53.0,29
1274,-10.0,22
1275,-3.0,15
1276,-18.0,21
1277,-42.0,27
1278,-29.0,23
1279,-36.0,21
1280,-27.0,21
1281,-6.0,18
1282,-7.0,28
1283,-24.0,18
1284,-11.0,14
1285,6.0,15
1286,-72.0,48
1287,-19.0,13
1288,5.0,16
1289,0.0,12
1290,-56.0,41
1291,-57.0,42
1292,6.0,15
1293,-6.0,18
1294,-21.0,15
1295,-44.0,20
1296,-32.0,35
1297,-35.0,38
1298,-43.0,37
1299,4.0,17
1300,6.0,15
1301,-3.0,15
1302,-128.0,77
1303,-22.0,25
1304,-45.0,30
1305,5.0,16
1306,-23.0,17
1307,-90.0,66
1308,-4.0,16
1309,5.0,16
1310,-10.0,22
1311,-6.0,18
1312,12.0,9
1313,-37.0,22
1314,-73.0,76
1315,-2.0,14
1316,-59.0,35
1317,-26.0,20
1318,-3.0,15
1319,0.0,12
1320,-18.0,21
1321,-32.0,26
1322,-9.0,21
1323,-5.0,17
1324,10.0,11
1325,-50.0,35
1326,-8.0,11
1327,-1.0,22
1328,-36.0,30
1329,5.0,16
1330,-11.0,14
1331,-100.0,76
1332,-5.0,17
1333,-7.0,19
1334,-41.0,17
1335,4.0,17
1336,-14.0,17
1337,4.0,17
1338,7.0,14
1339,-10.0,22
1340,-57.0,42
1341,-29.0,23
1342,-29.0,23
1343,12.0,9
1344,4.0,17
1345,-32.0,17
1346,-15.0,27
1347,-31.0,25
1348,-7.0,19
1349,8.0,13
1350,-103.0,52
1351,-18.0,21
1352,-36.0,21
1353,-19.0,22
1354,-40.0,34
1355,-3.0,15
1356,-21.0,24
1357,-9.0,21
1358,-4.0,16
1359,-11.0,14
1360,11.0,10
1361,-21.0,24
1362,-7.0,19
1363,-154.0,76
1364,-51.0,27
1365,1.0,11
1366,0.0,12
1367,-15.0,18
1368,-41.0,35
1369,-29.0,23
1370,-100.0,49
1371,11.0,10
1372,-47.0,41
1373,0.0,21
1374,-21.0,24
1375,-12.0,15
1376,-68.0,35
1377,11.0,10
1378,-27.0,30
1379,-10.0,13
1380,-60.0,45
1381,-8.0,20
1382,-20.0,23
1383,-4.0,16
1384,-30.0,24
1385,-25.0,19
1386,-13.0,16
1387,-9.0,21
1388,-43.0,28
1389,-93.0,60
1390,-27.0,21
1391,4.0,17
1392,-37.0,22
1393,14.0,7
1394,-3.0,15
1395,-52.0,28
1396,1.0,11
1397,2.0,19
1398,-10.0,13
1399,1.0,11
1400,10.0,11
1401,12.0,9
1402,-87.0,45
1403,-12.0,15
1404,11.0,10
1405,-74.0,32
1406,-58.0,43
1407,-5.0,17
1408,-5.0,17
1409,9.0,12
1410,2.0,10
1411,-12.0,24
1412,-39.0,33
1413,6.0,15
1414,-30.0,15
1415,2.0,19
1416,-11.0,14
1417,-82.0,31
1418,11.0,10
1419,-33.0,18
1420,-106.0,55
1421,-38.0,32
1422,-16.0,28
1423,-24.0,18
1424,-10.0,22
1425,8.0,13
1426,-7.0,19
1427,-5.0,17
1428,-51.0,36
1429,-39.0,24
1430,-10.0,22
1431,-69.0,36
1432,-86.0,53
1433,-6.0,18
1434,-18.0,21
1435,-43.0,37
1436,-15.0,18
1437,1.0,20
1438,-7.0,19
1439,-60.0,45
1440,13.0,8
1441,-130.0,52
1442,-2.0,14
1443,-50.0,35
1444,-10.0,22
1445,-18.0,21
1446,1.0,11
1447,-2.0,14
1448,-5.0,17
1449,-47.0,23
1450,-1.0,13
1451,-30.0,24
1452,-6.0,18
1453,-8.0,20
1454,3.0,9
1455,-36.0,48
1456,-4.0,16
1457,-73.0,49
1458,-11.0,14
1459,-42.0,27
1460,-30.0,33
1461,-30.0,24
1462,-42.0,36
1463,-44.0,47
1464,-3.0,15
1465,-16.0,37
1466,-28.0,31
1467,4.0,17
1468,7.0,14
1469,-54.0,30
1470,-78.0,45
1471,-23.0,26
1472,-72.0,30
1473,-4.0,16
1474,-8.0,20
1475,-27.0,21
1476,-11.0,14
1477,-14.0,17
1478,-12.0,15
1479,8.0,13
1480,-25.0,19
1481,-19.0,22
1482,-2.0,23
1483,-31.0,25
1484,11.0,10
1485,-24.0,18
1486,-16.0,10
1487,-20.0,23
1488,-25.0,28
1489,-3.0,15
1490,-16.0,19
1491,-25.0,19
1492,-32.0,26
1493,-5.0,17
1494,-5.0,26
1495,6.0,15
1496,12.0,9
1497,-51.0,27
1498,-19.0,22
1499,-35.0,20
1500,-5.0,26
1501,-38.0,23
1502,-4.0,25
1503,-15.0,18
1504,-33.0,18
1505,-17.0,20
1506,-24.0,27
1507,1.0,11
1508,7.0,14
1509,-62.0,47
1510,-15.0,18
1511,10.0,11
1512,8.0,13
1513,-79.0,37
1514,-22.0,25
1515,-2.0,14
