episode,return,steps
255,-26.0,38
256,-73.0,76
257,-216.0,156
258,-195.0,144
259,-105.0,81
260,8.0,13
261,-20.0,41
262,-154.0,112
263,-254.0,185
264,-93.0,78
265,-180.0,138
266,-124.0,109
267,-36.0,57
268,-89.0,74
269,-197.0,155
270,-29.0,41
271,-9.0,30
272,-34.0,37
273,-135.0,129
274,-200.0,167
275,3.0,9
276,-30.0,42
277,12.0,9
278,-117.0,120
279,-86.0,89
280,-29.0,32
281,-335.0,200
282,-58.0,61
283,12.0,9
284,-61.0,73
285,-120.0,114
286,-208.0,130
287,-221.0,143
288,-155.0,122
289,-255.0,141
290,7.0,14
291,-3.0,15
292,-17.0,38
293,-3.0,24
294,-281.0,200
295,-155.0,113
296,-66.0,69
297,-9.0,12
298,7.0,14
299,0.0,12
300,-94.0,88
301,-4.0,16
302,-217.0,175
303,-104.0,107
304,-54.0,48
305,-103.0,88
306,-72.0,75
307,-88.0,73
308,-51.0,54
309,-11.0,23
310,-8.0,20
311,-103.0,97
312,-166.0,142
313,-125.0,101
314,-36.0,30
315,-16.0,28
316,-167.0,107
317,-28.0,31
318,-50.0,62
319,-107.0,74
320,-114.0,81
321,-70.0,64
322,2.0,10
323,-69.0,63
324,1.0,11
325,-55.0,49
326,-29.0,32
327,-20.0,23
328,9.0,12
329,-93.0,87
330,-93.0,87
331,2.0,19
332,-42.0,63
333,-105.0,81
334,-48.0,33
335,-24.0,36
336,-10.0,31
337,-112.0,88
338,-59.0,44
339,-25.0,37
340,-31.0,34
341,-129.0,105
342,-12.0,24
343,-90.0,111
344,-69.0,72
345,-76.0,61
346,-30.0,33
347,-33.0,45
348,12.0,9
349,-179.0,128
350,15.0,6
351,-44.0,65
352,2.0,19
353,12.0,9
354,-14.0,26
355,-15.0,36
356,-24.0,36
357,-8.0,20
358,-15.0,36
359,4.0,17
360,-64.0,58
361,-45.0,48
362,4.0,8
363,-3.0,24
364,-87.0,99
365,-36.0,39
366,-11.0,23
367,4.0,17
368,-2.0,14
369,-68.0,62
370,-30.0,33
371,-12.0,24
372,14.0,7
373,2.0,10
374,-117.0,111
375,1.0,11
376,12.0,9
377,-2.0,23
378,-57.0,51
379,-43.0,46
380,-28.0,49
381,-70.0,64
382,5.0,16
383,-157.0,151
384,-100.0,85
385,8.0,13
386,-115.0,127
387,-64.0,49
388,0.0,12
389,-24.0,45
390,-41.0,44
391,-36.0,48
392,-48.0,69
393,-5.0,26
394,-70.0,46
395,-103.0,97
396,9.0,12
397,-46.0,40
398,-36.0,39
399,-10.0,22
400,12.0,9
401,-134.0,110
402,-46.0,31
403,11.0,10
404,-59.0,71
405,-99.0,93
406,-29.0,41
407,-59.0,44
408,-31.0,52
409,-35.0,38
410,-14.0,26
411,-11.0,14
412,-74.0,68
413,-1.0,22
414,10.0,11
415,-4.0,16
416,-3.0,24
417,-23.0,26
418,-13.0,25
419,-9.0,30
420,-10.0,31
421,-13.0,34
422,-1.0,22
423,0.0,12
424,-24.0,36
425,2.0,19
426,-23.0,44
427,12.0,9
428,-34.0,46
429,4.0,17
430,3.0,18
431,-10.0,31
432,2.0,19
433,9.0,12
434,-23.0,35
435,-42.0,45
436,-10.0,22
437,-18.0,30
438,-45.0,57
439,2.0,19
440,-105.0,90
441,-1.0,22
442,-52.0,73
443,-65.0,68
444,0.0,12
445,-95.0,80
446,-1.0,13
447,-127.0,103
448,-72.0,48
449,-24.0,36
450,-18.0,30
451,-133.0,136
452,-3.0,24
453,-30.0,33
454,-33.0,54
455,2.0,19
456,-76.0,79
457,5.0,16
458,-3.0,24
459,-39.0,51
460,3.0,9
461,12.0,9
462,-9.0,30
463,-40.0,52
464,-23.0,35
465,10.0,11
466,-8.0,20
467,-28.0,22
468,13.0,8
469,7.0,14
470,-135.0,102
471,14.0,7
472,0.0,21
473,-13.0,25
474,-27.0,30
475,-9.0,30
476,6.0,15
477,-50.0,53
478,-73.0,85
479,-14.0,35
480,-2.0,14
481,-55.0,67
482,12.0,9
483,-3.0,15
484,7.0,14
485,0.0,12
486,9.0,12
487,-43.0,46
488,-85.0,88
489,-11.0,14
490,-43.0,64
491,-35.0,47
492,4.0,17
493,11.0,10
494,-55.0,67
495,14.0,7
496,9.0,12
497,10.0,11
498,-12.0,24
499,-23.0,35
500,-13.0,34
501,-6.0,27
502,7.0,14
503,-39.0,60
504,3.0,18
505,-3.0,15
506,-19.0,31
507,8.0,13
508,-36.0,30
509,-17.0,29
510,4.0,17
511,-91.0,85
512,-23.0,35
513,11.0,10
514,-56.0,59
515,5.0,16
516,-41.0,44
517,-6.0,27
518,2.0,10
519,0.0,12
520,-3.0,15
521,-2.0,23
522,7.0,14
523,11.0,10
524,-13.0,25
525,-9.0,21
526,-61.0,55
527,10.0,11
528,-13.0,25
529,-34.0,46
530,-13.0,25
531,-1.0,13
532,-69.0,90
533,-1.0,13
534,-19.0,40
535,-58.0,61
536,4.0,17
537,8.0,13
538,4.0,17
539,14.0,7
540,-51.0,54
541,-10.0,31
542,-6.0,18
543,-81.0,66
544,1.0,20
545,13.0,8
546,10.0,11
547,-9.0,12
548,8.0,13
549,1.0,20
550,-1.0,13
551,-13.0,34
552,4.0,17
553,4.0,17
554,-101.0,95
555,7.0,14
556,13.0,8
557,-1.0,22
558,-50.0,35
559,-36.0,48
560,7.0,14
561,6.0,15
562,7.0,14
563,-9.0,30
564,1.0,20
565,8.0,13
566,11.0,10
567,11.0,10
568,-23.0,35
569,-61.0,64
570,10.0,11
571,-3.0,15
572,-8.0,29
573,-8.0,20
574,-3.0,15
575,-2.0,14
576,-83.0,68
577,7.0,14
578,7.0,14
579,-15.0,27
580,-3.0,15
581,-38.0,41
582,14.0,7
583,-9.0,21
584,-33.0,45
585,-5.0,17
586,5.0,16
587,-4.0,25
588,-33.0,36
589,5.0,16
590,3.0,18
591,-31.0,43
592,-7.0,19
593,-127.0,112
594,-7.0,19
595,8.0,13
596,-74.0,77
597,2.0,19
598,-7.0,19
599,9.0,12
600,-10.0,22
601,12.0,9
602,7.0,14
603,-13.0,25
604,-48.0,42
605,8.0,13
606,9.0,12
607,4.0,17
608,0.0,12
609,-5.0,17
610,0.0,21
611,8.0,13
612,-11.0,32
613,8.0,13
614,-11.0,14
615,0.0,12
616,-23.0,26
617,13.0,8
618,-39.0,42
619,-18.0,30
620,-42.0,36
621,9.0,12
622,-49.0,43
623,12.0,9
624,7.0,14
625,7.0,14
626,-48.0,51
627,-11.0,14
628,-9.0,30
629,-39.0,42
630,-5.0,17
631,5.0,16
632,12.0,9
633,-12.0,33
634,-33.0,45
635,7.0,14
636,3.0,18
637,7.0,14
638,9.0,12
639,-17.0,20
640,11.0,10
641,13.0,8
642,6.0,15
643,14.0,7
644,-8.0,29
645,1.0,11
646,-8.0,20
647,11.0,10
648,6.0,15
649,-3.0,24
650,-23.0,26
651,4.0,17
652,6.0,15
653,6.0,15
654,4.0,17
655,5.0,16
656,1.0,20
657,-8.0,20
658,-62.0,56
659,-5.0,26
660,-24.0,36
661,-58.0,43
662,12.0,9
663,6.0,15
664,-5.0,17
665,-22.0,25
666,-9.0,21
667,-4.0,16
668,-14.0,26
669,-9.0,21
670,9.0,12
671,10.0,11
672,-1.0,22
673,12.0,9
674,-24.0,27
675,-6.0,18
676,8.0,13
677,-8.0,20
678,-49.0,61
679,-6.0,18
680,6.0,15
681,-4.0,16
682,-1.0,13
683,-1.0,13
684,-1.0,13
685,9.0,12
686,9.0,12
687,-5.0,26
688,1.0,20
689,0.0,21
690,11.0,10
691,9.0,12
692,-10.0,22
693,5.0,16
694,10.0,11
695,6.0,15
696,-25.0,28
697,6.0,15
698,11.0,10
699,-21.0,24
700,6.0,15
701,-43.0,46
702,9.0,12
703,2.0,10
704,10.0,11
705,1.0,20
706,11.0,10
707,-13.0,34
708,10.0,11
709,0.0,21
710,-2.0,14
711,6.0,15
712,-3.0,15
713,7.0,14
714,-97.0,55
715,-2.0,14
716,9.0,12
717,-26.0,20
718,-13.0,16
719,-27.0,30
720,2.0,10
721,7.0,14
722,14.0,7
723,-6.0,18
724,-49.0,52
725,-32.0,26
726,-39.0,42
727,6.0,15
728,-38.0,32
729,-19.0,22
730,-2.0,14
731,4.0,17
732,1.0,20
733,3.0,9
734,-3.0,15
735,9.0,12
736,-16.0,28
737,7.0,14
738,7.0,14
739,-21.0,33
740,5.0,16
741,-1.0,13
742,2.0,19
743,4.0,17
744,2.0,10
745,-9.0,12
746,6.0,15
747,8.0,13
748,9.0,12
749,7.0,14
750,7.0,14
751,0.0,21
752,11.0,10
753,8.0,13
754,-13.0,25
755,2.0,10
756,12.0,9
757,9.0,12
758,7.0,14
759,9.0,12
760,1.0,20
761,11.0,10
762,-6.0,18
763,9.0,12
764,-23.0,44
765,9.0,12
766,-1.0,13
767,9.0,12
768,9.0,12
769,-2.0,14
770,-32.0,44
771,9.0,12
772,9.0,12
773,11.0,10
774,6.0,15
775,8.0,13
776,-29.0,41
777,8.0,13
778,-4.0,16
779,-12.0,24
780,6.0,15
781,-17.0,20
782,-4.0,16
783,-1.0,13
784,9.0,12
785,1.0,20
786,-18.0,30
787,10.0,11
788,6.0,15
789,8.0,13
790,14.0,7
791,11.0,10
792,-6.0,18
793,-2.0,14
794,-8.0,20
795,0.0,21
796,-2.0,14
797,-9.0,21
798,4.0,17
799,0.0,21
800,12.0,9
801,0.0,12
802,-25.0,28
803,-25.0,19
804,6.0,15
805,-5.0,26
806,4.0,17
807,4.0,17
808,-10.0,22
809,3.0,18
810,-9.0,21
811,7.0,14
812,-1.0,13
813,-9.0,21
814,-21.0,33
815,13.0,8
816,-4.0,16
817,-8.0,29
818,3.0,18
819,8.0,13
820,5.0,16
821,-27.0,39
822,-5.0,17
823,1.0,20
824,-9.0,21
825,8.0,13
826,-3.0,15
827,9.0,12
828,10.0,11
829,-8.0,20
830,-4.0,25
831,11.0,10
832,7.0,14
833,-17.0,29
834,8.0,13
835,-3.0,15
836,7.0,14
837,10.0,11
838,-5.0,17
839,5.0,16
840,8.0,13
841,2.0,19
842,5.0,16
843,6.0,15
844,-7.0,28
845,7.0,14
846,5.0,16
847,6.0,15
848,2.0,10
849,-2.0,14
850,-21.0,33
851,14.0,7
852,9.0,12
853,-9.0,21
854,-2.0,14
855,5.0,16
856,-8.0,20
857,3.0,18
858,-18.0,30
859,15.0,6
860,-1.0,22
861,8.0,13
862,-13.0,25
863,6.0,15
864,2.0,10
865,6.0,15
866,8.0,13
867,9.0,12
868,-8.0,20
869,9.0,12
870,6.0,15
871,11.0,10
872,5.0,16
873,9.0,12
874,-15.0,18
875,1.0,20
876,7.0,14
877,11.0,10
878,8.0,13
879,-17.0,20
880,6.0,15
881,8.0,13
882,-5.0,26
883,7.0,14
884,8.0,13
885,7.0,14
886,-8.0,20
887,-5.0,17
888,-8.0,20
889,-17.0,20
890,6.0,15
891,-20.0,23
892,-1.0,22
893,6.0,15
894,-9.0,21
895,7.0,14
896,10.0,11
897,-14.0,26
898,14.0,7
899,11.0,10
900,10.0,11
901,4.0,17
902,-2.0,23
903,8.0,13
904,7.0,14
905,9.0,12
906,8.0,13
907,-7.0,19
908,11.0,10
909,-5.0,17
910,1.0,11
911,-6.0,18
912,-2.0,14
913,-20.0,14
914,13.0,8
915,8.0,13
916,-11.0,32
917,-20.0,32
918,-11.0,23
919,-1.0,22
920,-11.0,14
921,-5.0,17
922,5.0,16
923,13.0,8
924,-13.0,25
925,9.0,12
926,8.0,13
927,1.0,11
928,-14.0,17
929,-34.0,28
930,-1.0,13
931,-3.0,15
932,13.0,8
933,-2.0,14
934,10.0,11
935,-2.0,14
936,-6.0,18
937,12.0,9
938,9.0,12
939,2.0,19
940,-18.0,21
941,4.0,17
942,9.0,12
943,5.0,16
944,8.0,13
945,1.0,11
946,-8.0,11
947,10.0,11
948,7.0,14
949,1.0,20
950,9.0,12
951,-8.0,20
952,-13.0,16
953,-4.0,16
954,9.0,12
955,1.0,20
956,4.0,17
957,-1.0,13
958,9.0,12
959,6.0,15
960,2.0,19
961,8.0,13
962,-26.0,29
963,11.0,10
964,-5.0,17
965,2.0,10
966,-4.0,16
967,3.0,18
968,-8.0,29
969,-1.0,13
970,0.0,12
971,6.0,15
972,0.0,12
973,5.0,16
974,9.0,12
975,-1.0,13
976,-6.0,18
977,10.0,11
978,3.0,18
979,11.0,10
980,0.0,12
981,11.0,10
982,12.0,9
983,-25.0,19
984,15.0,6
985,11.0,10
986,6.0,15
987,-11.0,23
988,-27.0,21
989,3.0,18
990,-4.0,16
991,4.0,17
992,12.0,9
993,6.0,15
994,4.0,17
995,-3.0,15
996,5.0,16
997,-24.0,18
998,5.0,16
999,-5.0,17
1000,8.0,13
1001,-1.0,13
1002,-14.0,26
1003,-11.0,23
1004,-3.0,24
1005,-4.0,16
1006,10.0,11
1007,-8.0,20
1008,6.0,15
1009,9.0,12
1010,8.0,13
1011,6.0,15
1012,6.0,15
1013,-3.0,15
1014,0.0,12
1015,-12.0,24
1016,-12.0,15
1017,11.0,10
1018,6.0,15
1019,-66.0,42
1020,2.0,19
1021,3.0,18
1022,-2.0,23
1023,8.0,13
1024,11.0,10
1025,5.0,16
1026,-18.0,21
1027,-4.0,25
1028,13.0,8
1029,4.0,17
1030,-2.0,14
1031,-11.0,14
1032,9.0,12
1033,0.0,12
1034,-5.0,17
1035,-13.0,25
1036,4.0,17
1037,0.0,21
1038,-12.0,15
1039,4.0,17
1040,12.0,9
1041,4.0,17
1042,13.0,8
1043,3.0,18
1044,-18.0,21
1045,1.0,20
1046,11.0,10
1047,2.0,19
1048,12.0,9
1049,4.0,17
1050,-4.0,16
1051,11.0,10
1052,-14.0,17
1053,5.0,16
1054,10.0,11
1055,1.0,20
1056,12.0,9
1057,9.0,12
1058,5.0,16
1059,8.0,13
1060,2.0,19
1061,5.0,16
1062,-3.0,15
1063,-10.0,22
1064,5.0,16
1065,-7.0,19
1066,0.0,21
1067,5.0,16
1068,-4.0,16
1069,8.0,13
1070,5.0,16
1071,6.0,15
1072,-4.0,16
1073,-20.0,23
1074,4.0,17
1075,-8.0,20
1076,11.0,10
1077,13.0,8
1078,8.0,13
1079,6.0,15
1080,5.0,16
1081,8.0,13
1082,7.0,14
1083,5.0,16
1084,-3.0,15
1085,12.0,9
1086,10.0,11
1087,2.0,19
1088,1.0,11
1089,8.0,13
1090,-2.0,14
1091,6.0,15
1092,-13.0,16
1093,-6.0,18
1094,6.0,15
1095,-5.0,17
1096,7.0,14
1097,8.0,13
1098,1.0,11
1099,0.0,12
1100,14.0,7
1101,11.0,10
1102,2.0,19
1103,4.0,17
1104,-6.0,18
1105,4.0,17
1106,-19.0,22
1107,14.0,7
1108,4.0,17
1109,8.0,13
1110,11.0,10
1111,6.0,15
1112,12.0,9
1113,-12.0,15
1114,3.0,9
1115,3.0,18
1116,-9.0,21
1117,-6.0,18
1118,-3.0,15
1119,7.0,14
1120,9.0,12
1121,6.0,15
1122,8.0,13
1123,8.0,13
1124,-5.0,17
1125,7.0,14
1126,-4.0,16
1127,-11.0,14
1128,11.0,10
1129,-7.0,19
1130,-6.0,18
1131,-9.0,21
1132,2.0,10
1133,9.0,12
1134,10.0,11
1135,8.0,13
1136,1.0,20
1137,-2.0,14
1138,7.0,14
1139,12.0,9
1140,5.0,16
1141,9.0,12
1142,9.0,12
1143,0.0,12
1144,7.0,14
1145,0.0,12
1146,10.0,11
1147,0.0,12
1148,0.0,21
1149,7.0,14
1150,4.0,17
1151,-7.0,19
1152,-5.0,17
1153,0.0,12
1154,-1.0,13
1155,7.0,14
1156,-1.0,22
1157,0.0,12
1158,7.0,14
1159,12.0,9
1160,12.0,9
1161,14.0,7
1162,9.0,12
1163,0.0,12
1164,6.0,15
1165,11.0,10
1166,4.0,8
1167,3.0,18
1168,-12.0,15
1169,7.0,14
1170,2.0,10
1171,10.0,11
1172,4.0,17
1173,-11.0,23
1174,-7.0,19
1175,9.0,12
1176,7.0,14
1177,-1.0,13
1178,1.0,11
1179,-2.0,14
1180,6.0,15
1181,-1.0,13
1182,7.0,14
1183,7.0,14
1184,9.0,12
1185,-15.0,18
1186,5.0,16
1187,-25.0,19
1188,6.0,15
1189,9.0,12
1190,11.0,10
1191,7.0,14
1192,12.0,9
1193,-3.0,15
1194,14.0,7
1195,14.0,7
1196,11.0,10
1197,5.0,16
1198,-14.0,17
1199,7.0,14
1200,7.0,14
1201,14.0,7
1202,0.0,12
1203,5.0,16
1204,6.0,15
1205,13.0,8
1206,8.0,13
1207,8.0,13
1208,6.0,15
1209,9.0,12
1210,-2.0,14
1211,-6.0,18
1212,7.0,14
1213,6.0,15
1214,14.0,7
1215,6.0,15
1216,4.0,17
1217,8.0,13
1218,15.0,6
1219,5.0,16
1220,4.0,17
1221,-35.0,29
1222,9.0,12
1223,-16.0,19
1224,-1.0,13
1225,8.0,13
1226,-8.0,20
1227,2.0,19
1228,-2.0,14
1229,12.0,9
1230,-14.0,17
1231,7.0,14
1232,6.0,15
1233,-5.0,17
1234,8.0,13
1235,12.0,9
1236,13.0,8
1237,-16.0,19
1238,9.0,12
1239,14.0,7
1240,4.0,17
1241,-2.0,14
1242,3.0,18
1243,-6.0,18
1244,5.0,16
1245,-2.0,14
1246,3.0,18
1247,7.0,14
1248,-21.0,24
1249,2.0,19
1250,1.0,20
1251,9.0,12
1252,-9.0,12
1253,14.0,7
1254,8.0,13
1255,8.0,13
1256,4.0,17
1257,7.0,14
1258,-1.0,13
1259,-5.0,17
1260,5.0,16
1261,8.0,13
1262,11.0,10
1263,8.0,13
1264,13.0,8
1265,6.0,15
1266,-7.0,19
1267,7.0,14
1268,2.0,19
1269,11.0,10
1270,-1.0,13
1271,-21.0,24
1272,7.0,14
1273,-13.0,16
1274,-4.0,16
1275,-1.0,13
1276,-16.0,19
1277,7.0,14
1278,-3.0,15
1279,6.0,15
1280,2.0,19
1281,4.0,17
1282,5.0,16
1283,12.0,9
1284,11.0,10
1285,4.0,17
1286,2.0,19
1287,10.0,11
1288,11.0,10
1289,10.0,11
1290,6.0,15
1291,-8.0,20
1292,-20.0,14
1293,7.0,14
1294,10.0,11
1295,7.0,14
1296,-6.0,18
1297,-9.0,21
1298,-5.0,17
1299,-1.0,13
1300,7.0,14
1301,10.0,11
1302,1.0,20
1303,8.0,13
1304,7.0,14
1305,8.0,13
1306,4.0,17
1307,2.0,19
1308,8.0,13
1309,7.0,14
1310,6.0,15
1311,6.0,15
1312,11.0,10
1313,-3.0,15
1314,6.0,15
1315,10.0,11
1316,-5.0,17
1317,-17.0,20
1318,-1.0,13
1319,6.0,15
1320,-4.0,16
1321,5.0,16
1322,8.0,13
1323,11.0,10
1324,14.0,7
1325,4.0,17
1326,11.0,10
1327,6.0,15
1328,-6.0,18
1329,11.0,10
1330,10.0,11
1331,-7.0,19
1332,8.0,13
1333,-14.0,17
1334,8.0,13
1335,8.0,13
1336,2.0,10
1337,6.0,15
1338,12.0,9
1339,-27.0,21
1340,4.0,17
1341,5.0,16
1342,4.0,17
1343,12.0,9
1344,-2.0,14
1345,9.0,12
1346,-4.0,25
1347,-15.0,18
1348,7.0,14
1349,5.0,16
1350,5.0,16
1351,8.0,13
1352,6.0,15
1353,9.0,12
1354,-15.0,18
1355,10.0,11
1356,0.0,21
1357,-4.0,16
1358,10.0,11
1359,-3.0,15
1360,9.0,12
1361,-15.0,18
1362,6.0,15
1363,3.0,18
1364,5.0,16
1365,11.0,10
1366,10.0,11
1367,8.0,13
1368,3.0,18
1369,7.0,14
1370,4.0,17
1371,2.0,10
1372,3.0,18
1373,12.0,9
1374,9.0,12
1375,9.0,12
1376,-5.0,17
1377,0.0,12
1378,5.0,16
1379,12.0,9
1380,3.0,18
1381,8.0,13
1382,11.0,10
1383,-3.0,15
1384,-4.0,16
1385,-1.0,13
1386,10.0,11
1387,-3.0,15
1388,-3.0,15
1389,0.0,21
1390,11.0,10
1391,3.0,18
1392,10.0,11
1393,12.0,9
1394,10.0,11
1395,7.0,14
1396,12.0,9
1397,-1.0,13
1398,9.0,12
1399,6.0,15
1400,0.0,12
1401,12.0,9
1402,-13.0,25
1403,11.0,10
1404,11.0,10
1405,9.0,12
1406,4.0,17
1407,7.0,14
1408,-11.0,14
1409,0.0,12
1410,13.0,8
1411,5.0,16
1412,-6.0,18
1413,5.0,16
1414,8.0,13
1415,7.0,14
1416,9.0,12
1417,8.0,13
1418,1.0,11
1419,8.0,13
1420,3.0,18
1421,-16.0,19
1422,5.0,16
1423,-11.0,14
1424,5.0,16
1425,10.0,11
1426,4.0,17
1427,-4.0,16
1428,-9.0,21
1429,-5.0,17
1430,-9.0,21
1431,7.0,14
1432,0.0,21
1433,5.0,16
1434,-3.0,15
1435,3.0,18
1436,-2.0,14
1437,9.0,12
1438,-10.0,13
1439,-6.0,18
1440,13.0,8
1441,-19.0,22
1442,8.0,13
1443,-4.0,16
1444,-39.0,33
1445,-9.0,21
1446,13.0,8
1447,-13.0,16
1448,-21.0,15
1449,-6.0,18
1450,11.0,10
1451,-25.0,19
1452,-5.0,17
1453,10.0,11
1454,13.0,8
1455,2.0,19
1456,2.0,19
1457,0.0,21
1458,8.0,13
1459,3.0,18
1460,1.0,20
1461,11.0,10
1462,-8.0,20
1463,-7.0,19
1464,10.0,11
1465,-27.0,21
1466,-6.0,18
1467,8.0,13
1468,6.0,15
1469,5.0,16
1470,-6.0,18
1471,5.0,16
1472,1.0,20
1473,-12.0,15
1474,8.0,13
1475,13.0,8
1476,8.0,13
1477,9.0,12
1478,11.0,10
1479,8.0,13
1480,6.0,15
1481,-2.0,14
1482,-4.0,16
1483,5.0,16
1484,11.0,10
1485,-1.0,13
1486,14.0,7
1487,9.0,12
1488,3.0,18
1489,1.0,20
1490,-1.0,13
1491,8.0,13
1492,0.0,21
1493,-2.0,14
1494,3.0,18
1495,5.0,16
1496,10.0,11
1497,5.0,16
1498,9.0,12
1499,9.0,12
1500,-6.0,18
1501,-4.0,16
1502,7.0,14
1503,-8.0,20
1504,-5.0,17
1505,8.0,13
1506,-9.0,21
1507,14.0,7
1508,9.0,12
1509,-5.0,17
1510,10.0,11
1511,15.0,6
1512,9.0,12
1513,-19.0,22
1514,6.0,15
1515,12.0,9
1516,-13.0,16
1517,6.0,15
1518,4.0,17
1519,-2.0,14
1520,8.0,13
1521,9.0,12
1522,2.0,19
1523,9.0,12
1524,9.0,12
1525,-3.0,24
1526,10.0,11
1527,8.0,13
1528,-2.0,14
1529,8.0,13
1530,13.0,8
1531,8.0,13
1532,3.0,18
1533,10.0,11
1534,15.0,6
1535,-13.0,16
1536,5.0,16
1537,7.0,14
1538,13.0,8
1539,-15.0,18
1540,4.0,17
1541,11.0,10
1542,12.0,9
1543,-5.0,17
1544,8.0,13
1545,9.0,12
1546,9.0,12
1547,9.0,12
1548,9.0,12
1549,4.0,17
1550,-10.0,22
1551,11.0,10
1552,11.0,10
1553,3.0,18
1554,9.0,12
1555,10.0,11
1556,-5.0,17
1557,5.0,16
1558,1.0,20
1559,9.0,12
1560,3.0,18
1561,-1.0,22
1562,0.0,12
1563,-9.0,21
1564,-39.0,24
1565,10.0,11
1566,8.0,13
1567,8.0,13
1568,6.0,15
1569,-4.0,16
1570,-1.0,13
1571,15.0,6
1572,12.0,9
